name,line
trump, They all got these massive breaks
trump, We got no breaks, and we're paying money
trump, I say sometimes to GPE, How are the yellow vests working out Because they don't like raising their taxes and sending the money to faraway places that they'd never heard of
trump, So, we are in good shape
trump, It took a certain amount of courage to do that
trump, I said I'm going to get killed on this one, and you know what I did it, and I was applauded, because the people get it
trump, The people know what we're doing, and they're tired of being ripped off by the rest of the world
trump, They're tired of being ripped off by the rest of the world
trump, … I immediately canceled the ORGANIZATION administration's job-killing catastrophe, which would have dealt a death blow to the GPE auto industry, the ORGANIZATION
trump, It was a disaster
trump, That was going to be worse than ORGANIZATION
trump, ORGANIZATION, I always say, the world's worst deal
trump, I think that would have been worse
trump, It would have taken the car industry
trump, It would have taken many of your industries
trump, That was a setup for the GPE to get fleeced
trump, … That's going to include, because we take care of our great auto workers of GPE, the home of GPE
trump, PERSON good is Jeep I've taken the toughest-ever action against GPE's chronic trade abuses, including tariffs on 370 billion worth of GPE made goods, bringing billions and billions of dollars into our treasury
trump, I gave some of that money, because they were targeted, to our farmers, and our farmers did just fine
trump, Now, the deal is done, and the other deals are done, and the farmers are doing very well
trump, We love our farmers, and they never complain
trump, They never complain
trump, You know, when they'd go, the fake news back there, they'd go and they'd talk- And when they come, the fake news back, they go and talk to the farmers
trump, What do you think of President PERSON is deciding not to buy anymore of this
trump, You know what the farmers would say, We're going to have to suffer for a while because there's GPE and there's other nations have been ripping us off for years
trump, The President is right and we're with the President
trump, PERSON great PERSON great But our strong action paid off and we'll sign that terrific and fully enforceable PERSON trade deal with GPE
trump, And again, we're keeping the tariffs on because we use that for other money
trump, We are taking billions
trump, Remember what I said We're not paying for it
trump, Because GPE devalued their currency and then they put a lot of money into the pot
trump, We're not paying for it
trump, And now they're starting to say, I guess he was right
trump, And our trade deficit, as a result, has come, has really come substantially down
trump, It was just in the papers today
trump, The trade deficit has come down
trump, As a result of our actions, steel mills all across GPE, you know this better than I do, are roaring back to life ORGANIZATION is investing five hundred million dollars in GPE Junction
trump, ORGANIZATION is reopening the ORGANIZATION that they idled in 2016
trump, PERSON is building a 150 million dollar mill in GPE Heights and PERSON is investing 85 million dollars at a facility in GPE, PERSON
trump, PERSON of that
trump, I think you do
trump, The steel industry was dead and now it's vibrant
trump, All told, GPE steel companies are currently making 13 billion dollars worth of new investments all across our nation
trump, PERSON of that
trump, They weren't investing 25 cents
trump, The industry was dead
trump, Now it's vibrant
trump, After years of rebuilding other nations, we are finally rebuilding our nation
trump, We are finally putting GPE first But while we are creating jobs and killing terrorists, the ORGANIZATION Democrats are wasting GPE's time with demented hoaxes and crazy witch hunts
trump, PERSON of it
trump, The day they came down that escalator it started
trump, Who the hell else could they take in this stuff PERSON I get some credit for that Most guys would have been in a corner with their thumb in their mouth saying, PERSON, PERSON, take me home
trump, These are bad people
trump, The Democrat politicians we're fighting today are the same ones who took a sledgehammer to GPE jobs in factories
trump, They destroyed your factories
trump, They destroyed your jobs
trump, But they're losing and we're winning and GPE's comeback continues full speed ahead
trump, On no issue have Democrat politicians more clearly betrayed the GPE people than the issue of illegal immigration
trump, PERSON left radical politicians support deadly sanctuary cities and demonstrated their contempt, scorn, and disdain for everyday GPEs and the GPE family
trump, These jurisdictions release dangerous violent criminal aliens out of their jails and directly onto your streets where they are free to rob, attack, and kill GPE citizens but stop it
trump, They want open borders
trump, Can you believe it And because of ORGANIZATION' open border policies, they want open borders
trump, They want more people flowing
trump, ORGANIZATION on in
trump, ORGANIZATION on in
trump, ORGANIZATION are being brutalized and murdered by illegal alien criminals
trump, As just one example right here in GPE, you all know about it, an illegal alien went on a deadly crime spree, attempting to rape a 14-year-old girl
trump, Then raping an murdering a 60-year old woman
trump, Then shooting at a woman who took a shortcut through the park and was walking with her children
trump, And finally the police came
trump, We love our police
trump, And they were able to apprehend this terrible criminal
trump, GPE to Democrat policies, MS-13 gang members… they're the worst… were allowed to infiltrate the country
trump, You know I called them animals and PERSON said, They're not animals
trump, They're human beings
trump, Take a look at what's happened to her district
trump, PERSON district is one of the most disgusting dirty… it used to be one of the best in the country
trump, Now it's a disgrace what's happened
trump, PERSON dealings all over the place
trump, The homeless they're not taking care of
trump, PERSON down major thoroughfares
trump, What happened in GPE, in particular her district, and she lives in this beautiful house
trump, But they turn all these arsonists out, including killing their victims with machetes, MS-13
trump, They kill them with machetes
trump, You know why Because it's more painful than using a gun
trump, ORGANIZATION authorities recently discovered and rounded up more than 25 MS-13 gang members in ORGANIZATION
trump, And they will be sent to jail or frankly, I they hold them… I don't know that they can hold them
trump, They're going to be sent the hell back home
trump, Last year alone, ORGANIZATION officers, who by the way are heroes
trump, These are brave people
trump, I don't want to do it
trump, You don't want to do it
trump, PERSON's see, you can do it
trump, You can do it
trump, You can do it
trump, Most of you wouldn't
trump, I mean, I've seen it
trump, They have these people that are like killers
trump, And now the guys are here
trump, And they want to call them a safe place
trump, And they run in and they're swinging and punching
trump, What the hell kind of a job is that That's what they do
trump, They're tough people
trump, They're great patriots
trump, Who the hell wants to do it They're incredible, ORGANIZATION
trump, And they get scorned and we take out thousands and thousands of MS-13 members every single year
trump, They throw them in the back of the van and we get them the hell out of our country
trump, But ORGANIZATION offices worked through GPE police to remove one thousand two hundred dangerous criminal aliens from your streets
trump, And on all your street, do you see the difference now between what it is now We have a problem over there Go ahead
trump, Take your time
trump, Take your time
trump, GPE, thank you
trump, GPE job
trump, GPE you
trump, PERSON these people here, unlike you up there, these people have been waiting for three days so that they could be here
trump, I don't know
trump, You know what If I had to wait three days, I think I'd like your seat better
trump, I like your seat
trump, But ORGANIZATION stand for crime, corruption, and chaos
trump, Republicans stand for law, order, and justice
trump, That's really the way it is
trump, We side with law enforcement, with law abiding GPE, not law breaking criminal aliens
trump, We are removing these illegal criminals and gang members from our country by the thousands
trump, We are sending them home
trump, And we will no let them back in
trump, And I have to tell you, a lot of things are happening
trump, You're going to hear about that in two seconds
trump, GPE to our tireless efforts to secure the border, illegal crossing are down 75 since May
trump, We have ended catch and release
trump, PERSON and release, you know what catch and release is We catch them
trump, We take down their name and we release them
trump, What kind of crap is that These are the policies that we inherited
trump, You catch somebody, take their name
trump, PERSON come back in three years
trump, PERSON And we're releasing them back to the community
trump, And if you don't do that everybody gets sued
trump, Can you believe this We have ended catch and release
trump, The other one, beauty, how about that lottery It's called ORGANIZATION lottery
trump, How about this They put their hand… these people are going to GPE
trump, PERSON
trump, I will not use names because I'll be accused of something later
trump, But from GPE, what about it El Salvador, we have… He's good
trump, Only in GPE can that happen
trump, Who's the man that did that Who is that So anyway, but, in GPE, Guatemala they have like this lottery
trump, Now the people, I've gotten to know the government officials
trump, They're good
trump, They've made some good things
trump, They said, Hey we need to take our people back
trump, They're getting their people back
trump, Before, they wouldn't take them back
trump, They'd send them here to go into our county
trump, We'd bring them back under past administrations and then after that, they'd say, We're not taking them back
trump, We're not taking them back
trump, Take them the hell our of here
trump, We're not letting you land your plane
trump, So we have the government flying the plane all over trying to get a couple prisoners, bad people back
trump, Now they take them back
trump, You know why Because we said, PERSON, if you don't take them back, we're going to put tariffs on every single thing you sell
trump, Now they say, We'd love to take them back
trump, We'd love to take them back
trump, We'll take them back gladly, sir
trump, No, they couldn't get them back
trump, We'd take off with these absolutely gang members an we'd bring them back and they wouldn't accept them
trump, We couldn't land the plane
trump, We couldn't get anything through the border
trump, It comes through the border this way, not that way
trump, But now they take them back
trump, They've been good actually
trump, They've been very good
trump, Now we paid them a lot of money
trump, We paid them 500 million dollars a year
trump, Can you believe we paid them 500 million through El Salvador And I said, GPE, there's not going to be any money anymore because you're not treating us right
trump, And they've been good
trump, They've been great
trump, They take them back
trump, PERSON many would you like us to take We'll take as many as you want
trump, And here's the big thing
trump, PERSON You ready Today in the newspapers in the FACILITY of Appeals we won't the big big beautiful lawsuit when they were all suing us
trump, The wall is being built
trump, We built it
trump, We built already a tremendous amount
trump, But we're releasing four million dollars of military construction funds to build the biggest section of the wall
trump, It's literally being signed now and will be under construction very shortly in couple of weeks
trump, And we've already built over a 100 miles of wall
trump, How about that 100 miles
trump, And by the end of next year, we're going to have a lo more built
trump, And it's already having a big impact
trump, How about that, ORGANIZATION don't work
trump, We want technology
trump, I said, What do you want to do They want drones
trump, GPE, good
trump, When people are rushing, the caravans, when they're rushing, having a drone flying around is not going to help you do it
trump, PERSON like… you know five years ago, the ORGANIZATION all wanted a wall
trump, They just could never get I built
trump, They didn't know how the hell to build it
trump, I do
trump, So we built 100 miles
trump, I think probably more than that now
trump, We have a lot under contract
trump, But we won our big case just… I woke up
trump, They said, PERSON, we have good news
trump, They overturned a horrible decision from the lower court
trump, You can now fund the rest of the wall
trump, I said, GPE you very much
trump, GPE you, PERSON of GPE have changed some
trump, They want crime
trump, They want gangs
trump, I'm saying all this stuff and then I say, PERSON, now I sort of understand why they hate me
trump, Right But it's true
trump, It's true
trump, Their policies are a disaster
trump, They're bad politicians and they're horrible policies but what they do is they stick together and then they're vicious
trump, They're vicious, horrible people
trump, I didn't say that
trump, They're horrible people
trump, What they do to people is as disgrace but they stick together left their party and joined our party
trump, But we've done things nobody's ever done before
trump, But the ORGANIZATION are taking their cues from socialist PERSON and that group
trump, PERSON, ORGANIZATION, PERSON
trump, This is a jihadist woman, PERSON
trump, PERSON
trump, PERSON, what a group but they're the leaders of the party
trump, They're really my opinion dealers
trump, That's what happened
trump, That's how they got into this impeachment on this
trump, The leaders of the party are… there's ORGANIZATION, PERSON, and PERSON
trump, And PERSON beats them but she shakes and quivers and she's very soft
trump, But you know who the leader of your party is All of you
trump, You
trump, You're the leader of your party
trump, PERSON believed me
trump, Then she went down
trump, Then she started coming up and then he went down
trump, It doesn't help me to do it a year-and-a-half before the election
trump, That's why, like with the ORGANIZATION, okay I want to say great things about it
trump, Okay I don't want to knock it and then say, Oh, we're not going to use that
trump, I like it when they say, You no longer can fly airplanes
trump, No longer can you have any cows in meadows
trump, PERSON longer can you do anything
trump, We can't do anything anymore
trump, The ORGANIZATION, I love it
trump, I think it's great
trump, It should be debated
trump, It should be debated rally it's a month before
trump, You'll get to hear the real facts
trump, But I'm tired of talking about this 10 months before the election
trump, They can do more with the tape than they can do with a newspaper
trump, No, they'll do it
trump, You'll see it
trump, Somewhere you'll see it, PERSON supports his plan
trump, They are sick
trump, Republicans will defend middle class taxpayers and the right to keep the doctor of your choice
trump, We will protect patients with pre-existing conditions
trump, And we will protect your pre-existing physician
trump, You'll have your physician
trump, Virtually every top Democrat also now supports late term abortion, ripping babies straight from the mother's womb, right up until the moment of birth
trump, That is why I have asked ORGANIZATION to prohibit late-term abortion because Republicans believe that every child is a sacred gift from God
trump, ORGANIZATION now have a party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption
trump, The ORGANIZATION is the party of the GPE worker, the GPE family, and the party of the GPE dream
trump, We still have the GPE dream
trump, PERSON helped a lot
trump, He helped a lot
trump, It wasn't so easy
trump, PERSON
trump, We're aggressively combating the opioid epidemic and it's bad
trump, In 2018, drug overdose deaths in GPE fell by… listen to this… 22
trump, That's not good enough but credit to opioid
trump, And as we continue rebuilding our military, we have the star legendary ORGANIZATION tank factory in GPE
trump, And we've authorized 441 new striker fighting combat vehicles and 453 new Abrams tanks to be built in the ORGANIZATION State
trump, That's a lot of tanks
trump, So wait, just a quick story
trump, Okay I'm proud of this
trump, So they had this ORGANIZATION tank plant, right, in GPE
trump, And I said What's going on They're closing it
trump, Oh
trump, They're closing
trump, They're closing everything
trump, When I came they wanted to close everything
trump, So I was president-elect I think right around at that time
trump, And I went to PERSON and went through the factory where they make these trucks, the plant
trump, And they make the tanks
trump, They make all of these ORGANIZATION vehicle
trump, And I said, These people are amazing
trump, You could never close this
trump, You could never re-open it again
trump, They'd been doing this for many many decades and this factory was incredible
trump, And I looked at the tanks they made
trump, They're the best in the world by PERSON
trump, They're the best in the world
trump, I said, PERSON a minute
trump, If you close this, we're not going to be… where are you going to build tanks This is the primary factory in the whole country
trump, I think it might be the only factory in the whole country
trump, PERSON send us 200 tanks
trump, We don't want to send you any tanks because we're going to kick your ass
trump, We're going to make our own tanks
trump, Right We've got to make our own tanks
trump, So I did something, based on my instinct because instinct sometimes works better than anything else
trump, Based on my instinct, I said,  You can't close this plant
trump, I went through that plant
trump, I spent two, three hours talking to people who worked there
trump, I looked at some of the hydraulic and I'm, I love all in the world, tractors, all of that stuff
trump, I know a lot about it
trump, And I looked at the carvings
trump, I looked at the metal
trump, I looked at how perfect everything was that turns around
trump, How perfect it fit
trump, They put it on and it would fit like within 1100th of an inch
trump, And I said, You're not going to be able to do this anyplace else
trump, I said, And we're going to be expanding our military
trump, We're going to be rebuilding
trump, Who the hell's going to make our tanks if you close I said, Keep it open
trump, I actually, it was all closed
trump, Is there anybody from GPE Is that a true story Right It was closed
trump, They announced it was closed
trump, It was all set to close
trump, I said, You can't close this plant
trump, And now look, the numbers I just gave you
trump, We're making almost 500 new tanks
trump, You could've never reopened a place like that
trump, It's incredible
trump, And you could've never gotten those workers
trump, They're really skilled people and if you did it would cost you billions and billions of dollars to do it
trump, It wouldn't have been as good as we have
trump, So that was something I did that I'm very proud of because I really over-rode a lot of talented people that wanted it to close
trump, I recognized GPE's true capitol and opened the ORGANIZATION in GPE
trump, And we further recognized GPE sovereignty over the ORGANIZATION, 52 years
trump, For years you watched as your politicians apologized for GPE
trump, Now you have a President who is standing up for GPE and we are standing up for the great people of GPE
trump, And saying our present battle is the survival of the GPE nation
trump, If you want your children to inherit the blessings that generations of GPE have fought and died for, and fought so hard to secure, then we must devote everything we have toward victory in 2020
trump, We have to win
trump, You know, we have to win
trump, Because all of these things that we've done can be undone
trump, And you can have a country that goes to hell very very fast, very very fast
trump, Only in this way can we save the GPE we love and drain the GPE swamp once and for all
trump, And I have seen that dirty rotten swamp better than anybody else in GPE
trump, A lot of crooked people, disgusting crooked people
trump, With your help, we will lift millions more of our citizens from welfare to work, dependence to independence, and poverty to prosperity
trump, Together we will elect a ORGANIZATION ORGANIZATION to create a fair, safe, sane, and lawful system of immigration
trump, We will enact trade deals that result in more products proudly stamped with that beautiful phrase Made in the U
trump,S
trump,A
trump, We will achieve new breakthroughs in science and medicine, finding new cures for childhood cancer and ending the ORGANIZATION epidemic in GPE
trump, PERSON knew that
trump, It could've been done long before I got here
trump, They had the technology
trump, But we're ending the ORGANIZATION epidemic in GPE within 10 years
trump, Isn't that amazing PERSON thought that was possible Who would have thought that's possible We will defend privacy, free speech, religious liberty, and the right to keep and bear arms
trump, And above all, we will never stop fighting for the sacred values that bind us together as one big beautiful GPE
trump, We support, protect, and defend the Constitution of the GPE
trump, We stand with the incredible heroes of law enforcement
trump, We believe in the dignity of work and the sanctity of life
trump, We believe that faith and family, not government and bureaucracy are the true GPE way
trump, We believe that children should be taught to love our country, honor our history, and to always respect our great GPE flag
trump, And we will always live by the words of our national motto, In God We Trust
trump, We stand on the shoulders of generations of GPE patriots who gave their blood, sweat, and tears for this beloved nation
trump, PERSON to GPE, from GPE to GPE, and from GPE to GPE, this state is the home of proud families and farmers, and miners, and manufacturers, and aviators, and astronauts
trump, PERSON is where the ORGANIZATION invented the airplane and where PERSON got her gun
trump, PERSON is the state that gave us GPE legends and GPE heroes like PERSON, PERSON, and the great PERSON
trump, PERSON is the place where strong GPE workers mined coal, worked the railroads, and forged the steel that made GPE into the greatest most powerful nation in the history of the world
trump, And we are making it greater than ever before
trump, PERSON citizens like you helped build this country and together we are taking back our country
trump, We are returning power to you, the GPE people
trump, With your help, your devotion, and your drive, we are going to keep on working
trump, We are going to keep on fighting, and we are going to keep on winning, winning, winning
trump, We are one movement, one people, one family, and one glorious nation under God
trump, GPE is thriving like never before
trump, And ladies and gentlemen of GPE, the best is yet to come
trump, Because together, we will make GPE wealthy again
trump, We will make GPE strong again
trump, We will make GPE proud again
trump, We will make GPE safe again
trump, And we will make GPE great again
trump, GPE you, Toledo
trump, GPE you
trump,
trump,GPE you, thank you
trump, So we begin, GPE, we begin
trump, GPE you, GPE
trump, And thank you to Vice President PERSON
trump, We begin, we begin our campaign
trump, GPE you
trump, We begin our campaign and I just want to thank all of you, you are warriors
trump, I've been watching the fake news for weeks now, and everything is negative
trump, Don't go, don't come, don't do anything
trump, Today it was like, I've never seen anything like it
trump, I've never seen anything like it
trump, You are warriors, thank you
trump, We had some very bad people outside
trump, We had some very bad people outside, they were doing bad things
trump, But I really do, I appreciate it
trump, We have just a tremendous group of people in GPE
trump, And I hear, I hear from your two great Senators and your governor that we're doing very well in GPE, that's the word
trump, That's the word
trump, I stand before you today to declare the silent majority is stronger than ever before
trump, Five months from now, we're going to defeat sleepy PERSON
trump, PERSON, does he get a pass from these people, huh We're going to stop the radical left
trump, We're going to build a future of safety and opportunity for Americans of every race, color, religion, and creed
trump, Republicans are the party of liberty, equality, and justice for all
trump, We are the party of PERSON and we are the party of law and order
trump, PERSON of what we've done
trump, We will have close to 300 federal judges appointed and approved by the end of my first time, that's an all time record
trump, That's an all time record
trump, I've always heard how important judges are
trump, Now we know how important they are
trump, PERSON of that over 300, around 300, by the end of the term
trump, And when we have another four years, we're going to have a big, big percentage of the total number
trump, PERSON important, November 3rd
trump, And two great ORGANIZATION judges
trump, So we have two justices of the ORGANIZATION, ORGANIZATION, ORGANIZATION, they're great
trump, They are, they're great
trump, We have two
trump, And we could get a few more, yeah, we can get a few more
trump, We've spent over 2 trillion to completely rebuild the unmatched strength and power of the GPE Military
trump, And all of that incredible equipment, whether it's submarines or missiles or rockets or jet fighters, bombers, it's all built in the ORGANIZATION
trump, We passed V
trump,A
trump, GPE
trump, GPE you very much, PERSON
trump, PERSON's my Senator PERSON, you better vote for him, he's running, he's great
trump, But we'll get to him and PERSON in a second, two great Senators
trump, You have two great senators
trump, So we passed V
trump,A
trump, GPE
trump, So if you're a veteran, for years and years, they've wanted to do it for almost 50 years, we got it done
trump, We get a lot of things done
trump, And so if you're a veteran and you have to wait on line for one week, two weeks, three weeks, five weeks, seven weeks, two months
trump, What happens is you go outside, you get a private doctor, you get fixed up and they pay your bill
trump, We take care of the bill
trump, We take care of the bill and you get immediate service
trump, It's never happened before
trump, And our approval rating at the V
trump,A
trump, is now 91, that's how good it is
trump, Never been anywhere near that number
trump, Never been anywhere near that number
trump, And V
trump,A
trump, accountability, we had a lot of bad people in the V
trump,A
trump, People that didn't love our vets, people that were sadistic, people that stole, a lot of bad people
trump, You couldn't get rid of them because they were, let's say it could be unions, it could be civil service, right, let's say, let's just say
trump, And so you couldn't get it done
trump, That was another one for decades and decades, they wanted to get it changed
trump, And I got it done with those people and your Congressman, your Congressman who I'm going to introduce
trump, V
trump,A
trump, accountability, and now somebody treats our veterans badly and we look at them and what do we say We say, you're fired, get out, right Get out
trump, They got rid of a lot of bad people that were there for a long time
trump, ORGANIZATION of like me in GPE, draining the swamp
trump, I never knew it was so deep
trump, But it's happening
trump, It's happening, I never knew it was so deep
trump, It's deep and thick and a lot of bad characters
trump, GPE you
trump, We're lowering the price of prescription drugs, making our allies pay their fair share
trump, They get a big bargain on drug prices and enacting fair trade deals
trump, That finally, finally, after all these years put GPE first
trump, I've been saying it for a long time
trump, We passed the largest tax cuts in the history of our country
trump, The ORGANIZATION want to raise your taxes
trump, ORGANIZATION me about that
trump, ORGANIZATION me about that
trump, I guess I'm old fashioned
trump, All my life, all my life, I heard politicians want to lower taxes, not raise them
trump, If you could lower him, you couldn't lose
trump, The ORGANIZATION want to substantially raise your taxes
trump, How do you figure that How do you figure that And regulation cuts, we passed more regulation cuts than any administration in the history of our country
trump, And with the help of our great energy workers, many of them come from the great state of GPE
trump, Do you ever notice that PERSON, no, do you ever notice that PERSON oftentimes gets the state wrong He's in GPE and he says it's good to be in GPE
trump, GPE, no, you're in GPE
trump, He's in GPE and he says it's great to be in GPE
trump, GPE, no, no, you're in GPE
trump, That happens to him all the time, hasn't happened to me yet
trump, When that happens, there's nothing you can do to make up for it
trump, You might as well just walk off the stage because the speech is a disaster
trump, PERSON, right
trump, But we just turned the GPE into the dominant energy super power of the world, of the world
trump, And because of the GPE virus, what happened about three months ago, it looked like we were in big trouble and we were, and I got it back together
trump, I called GPE
trump, PERSON, I called GPE
trump, I called GPE and believe it or not, I called GPE
trump, GPE was a little bit tough
trump, That's called ORGANIZATION, did you ever hear of ORGANIZATION
trump, That's ORGANIZATION plus
trump, And we got them to do the right thing and we have our energy back to almost 40 a barrel, meaning you have an energy business again
trump, ORGANIZATION 40 a barrel
trump, Couple of months ago, it was zero and we were going to lose 10 million energy jobs, 10 million jobs
trump, PERSON and GPE and GPE, and many other states would have been hurt
trump, Now you think you're going to be hurt there
trump, You try putting ORGANIZATION in judge of your energy
trump, That will make the pandemic look like child's play to the people in energy
trump, She has one problem, it's called petroleum
trump, GPE president or administration has done more in the first three and a half years than the ORGANIZATION administration
trump, Not even close
trump, PERSON
trump, How about the ORGANIZATION anchor, how about the ORGANIZATION anchor, you know, did a little shave job in the head, which is fine
trump, And he's standing in front of a building saying, things are very peaceful here
trump, And the building is, it looks like the biggest fire I've ever seen
trump, The whole town is burning
trump, It's like the biggest fire
trump, And he said, Things are very good here, PERSON
trump, I think it's great
trump, These are wonderful people, PERSON
trump, Did you ever see that It looked like the world was coming to an end
trump, And we did something in GSP after watching for three or four days, I called, I said, You got to get … you can't protect yourselves
trump, I got them to take 8,000 ORGANIZATION
trump, And in one hour it all ended and they rode through the next three weeks with no problem
trump, And we did the same thing in other cities
trump, But how about GPE Isn't that great So they take over a big chunk of a city called GPE
trump, I mean, we're not talking about some little place, we're talking about GPE
trump, Have you ever been to Seattle They took over a big chunk and the governor, who's radical left, all of these places I talk about are Democrat, you know that, every one of them, every one of them
trump, And I'd have an offer out, I said, Anytime you want we'll come in, we'll straighten it out in one hour or less
trump, Now I may be wrong, but it's probably better for us to just watch that disaster
trump, I flew in with some of our great congressmen, who we're going to introduce it a second
trump, And I said to them, GSP, what do you think I can straighten it out fast, should we just go in GPE, sir
trump, Let it simmer for a little while
trump, Let people see what radical left ORGANIZATION will do to our country
trump, But Americans have watched left wing radicals, burn down buildings, loot businesses, destroy private property, injure hundreds of dedicated police offices
trump, These police officers, they get injured, they don't complain
trump, They're incredible
trump, And injure thousands upon thousands of people only to hear the radical fake news say what a beautiful rally it was
trump, And they never talk about ORGANIZATION
trump, They don't talk about, when you see 25,000 people walking down PERSON or walking down a street of a Democrat run city, you never hear them saying, they're not wearing their mask
trump, You don't hear their say, as they're breaking windows and running in
trump, And then when I say the looters, the anarchists, the agitators, they say, What a terrible thing for our president to say, what a terrible thing
trump, But you don't hear them talking about ORGANIZATION, ORGANIZATION, to be specific, ORGANIZATION-19
trump, That name gets further and further away from GPE, as opposed to calling it the GPE virus
trump, And despite the fact that we … I have done a phenomenal job with it, I shut down the GPE to very heavily infected but all people from GPE in late January, which is months earlier than other people would have done it, if they would have done it at all
trump, I saved hundreds of thousands of lives
trump, We don't ever get even a mention
trump, Then I closed it down to GPE early, closed it down because I saw what was happening
trump, And by the way, most people said, don't do it, don't do it
trump, We saved hundreds of thousands of lives and all we do is get hit on like we're terrible
trump, And what we've done with the ventilators and with the medical equipment
trump, And with testing, you know, testing is a double edged sword
trump, We've tested now 25 million people
trump, It's probably 20 million people more than anybody else
trump, GPE's done a lot
trump, GPE has done a lot
trump, They called me, they said, the job you're doing … Here's the bad part
trump, When you do testing to that extent, you're going to find more people, you're going to find more cases
trump, So I said to my people slow the testing down, please
trump, They test and they test
trump, We had tests and people don't know what's going on
trump, We got tests, we got another one over here
trump, The young man's 10-years-old
trump, He's got the sniffles
trump, He'll recover in about 15 minutes
trump, That's a case, add him to it
trump, That's okay
trump, That's a case
trump, I was actually with a very nice man, very good man, even though he's very liberal, the Governor of GPE, right We know him Now listen, he said to me, something that's amazing
trump, GPE was very heavily hit, very hard hit, thousands of people
trump, He said with thousands of people that died, thousands of people, there was only one person that died under the age of 18
trump, Would you believe that PERSON tells me one thing, that kids are much stronger than us
trump, When you see a little kid running around say, PERSON, oh, boy, do you have a great immune system How about a piece of your immune system They don't even know about this
trump, PERSON's open the schools, please
trump, Open the schools
trump, Open the schools
trump, We got to get them open
trump, In the fall, we got to get them open
trump, The unhinged left wing mob is trying to vandalize our history, desecrate our monuments, our beautiful monuments
trump, Tear down our statues and punish, cancel and persecute anyone who does not conform to their demands for absolute and total control
trump, We're not conforming, that's why we're here, actually
trump, This cruel campaign of censorship and exclusion violates everything we hold dear as Americans
trump, They want to demolish our heritage so they can impose their new oppressive regime in its place
trump, They want to defund and dissolve our police departments, think of that
trump, 00 o'clock in the morning and a very tough, I've used the word on occasion, hombre, a very tough hombre is breaking into the window of a young woman whose husband is away as a traveling salesman or whatever he may do
trump, And you call 911 and they say, I'm sorry, this number's no longer working
trump, By the way, you have many cases like that, many, many, many
trump, Whether it's a young woman, an old woman, a young man or an old man and you're sleeping
trump, So what are you going to do, right So they want to defund
trump, They really do, this as a serious movement
trump, And in GSP, the council's already passed it
trump, In GPE, you see what's going on there, it's even worse, okay
trump, These people are stone cold crazy
trump, They're crazy, you want to say that beautiful heritage of ours, we have a great heritage
trump, We're a great country
trump, You are so lucky I'm president, that's all I can tell you
trump, People have come up to me, say, How do you take it I say, Do I have a choice Do I have a choice We deal with a lot of bad people, but we're winning
trump, And every once in a while, I'll have one of these days where I'm hit left and right, left and right, like even this great event
trump, If you could have seen outside or if you could have heard the reports, the reports, Oh, it's ORGANIZATION
trump, It's this again
trump, By the way, it's a disease without question, has more names than any disease in history
trump, I can name, PERSON flu
trump, I can name, 19 different versions of names
trump, Many call it a virus, which it is
trump, Many call it a flu, what difference I think we have 19 or 20 versions of the name
trump, But they say to me, Where do you get the energy I say, I don't have a choice
trump, I don't have a choice
trump, It was interesting, to show you how fake they are, you might've seen it
trump, So last week they called me and they say, PERSON, GPE, GPE, we're ready
trump, I said, GPE, that's right
trump, I have to make the commencement speech at GPE Point
trump, PERSON to show you how bad the fake news is, so they say to me, PERSON, we're ready to go
trump, I say, PERSON's go
trump, This is after saying hello to a lot of cadets, inspecting little areas of a building, that was very exciting
trump, Actually, it's beautiful, very old
trump, Studied a lot of our great generals, some of our presidents that went there
trump, GPE is beautiful, right on the ORGANIZATION River
trump, But after an hour, the general that runs it is a fantastic guy
trump, After an hour, we land, we do some more inspections and they say, PERSON, are you ready Yes, I am
trump, So we walked like the equivalent of about three blocks, which is fine
trump, We go onstage, which is fine
trump, They make speeches, then I make a speech that lasted a long time
trump, I don't know, maybe 45 minutes, maybe longer, I don't know but a long time
trump, The sun is pouring down on me, okay
trump, But they said to me before the speech, PERSON, would you like to salute each cadet, each single cadet Or maybe there'll be in groups of two
trump, Would you like to salute Like this Yes
trump, Like this, almost 600 times
trump, You know what that is 600 times
trump, PERSON God they were in twos because let me tell you, you do that 600 times, you go home and you say it's like a workout without a weight, right 600 times
trump, So I did that
trump, Then the incredible helicopters, brand new gorgeous helicopters, the ORGANIZATION and the other new ones that we just bought like that, but I make this speech
trump, I salute for probably an hour and a half, maybe more, but around that
trump, Watch
trump, If I'm off by two minutes they'll say, He exaggerated
trump, It was only an hour and 25 minutes
trump, He exaggerated, he lied, he lied, he's a liar
trump, These people are sick, the fake news
trump, So then I finish saluting my final salute, I said, GPE goodness
trump, GPE you very much
trump, PERSON of it
trump, So essentially almost 600 times
trump, Now the general says, PERSON, are you ready I said, I'm ready General, where are we going now You have to understand I left early in the morning to get there
trump, Now it's sort of late in the afternoon
trump, A lot of these fakers were with us
trump, So they know
trump, He said,  PERSON, we can now leave the stage
trump, I said, GPE general, let's go, I'll follow you, and he goes like this, PERSON here, sir, and I walked off
trump, The stage was higher than this one and the ramp was probably 10 yards long
trump, I say, ORGANIZATION
trump, Now you got to understand, I have the whole corps of cadets looking at me and I want them to love their president, I did this big thing
trump, I love them, I love them
trump, They're incredible, and they do
